,Observation id,Observation date,Total length,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),numfocal,focal_length,Behavioral category 2
9700,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se gratte,Cpt autocentré,face et oreilles,POINT,1802.871,1802.871,1.0,215,884.4239999999998,Self centered
9701,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1829.011,1834.513,5.502,215,884.4239999999998,Self centered
9702,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Non-visible,NaN,NaN,STATE,1834.513,1851.299,16.786000000000058,215,884.4239999999998,Else
9703,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1851.299,1852.227,0.928,215,884.4239999999998,Else
9704,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Non-visible,NaN,NaN,STATE,1852.227,1864.886,12.658999999999878,215,884.4239999999998,Else
9705,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1864.886,1876.842,11.956,215,884.4239999999998,Else
9706,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1876.842,1878.491,1.649,215,884.4239999999998,Self centered
9707,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1878.491,1880.164,1.673,215,884.4239999999998,Else
9708,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1880.164,1888.554,8.39,215,884.4239999999998,Self centered
9709,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1888.554,1897.337,8.783,215,884.4239999999998,Else
9710,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se gratte,Cpt autocentré,mains et pieds,POINT,1890.656,1890.656,1.0,215,884.4239999999998,Self centered
9711,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1897.337,1899.707,2.37,215,884.4239999999998,Self centered
9712,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1899.707,1931.426,31.719,215,884.4239999999998,Else
9713,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,0. Debut du scan,5 Proximite,NaN,POINT,1901.41,1901.41,1.0,215,884.4239999999998,Else
9714,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,2. Espace peripersonnel,5 Proximite,None,POINT,1901.923,1901.923,1.0,215,884.4239999999998,Else
9715,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se repose sur,3 Affiliation,None|None,STATE,1904.089,1909.98,5.891,215,884.4239999999998,Affiliative
9716,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,3. peri<...<2m,5 Proximite,"Faramir,Volga",POINT,1905.42,1905.42,1.0,215,884.4239999999998,Else
9717,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,4. Prox. 2-5 m,5 Proximite,"Quinoa,Yelena,Eowyn,Yvan",POINT,1912.032,1912.032,1.0,215,884.4239999999998,Else
9718,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1931.426,1943.925,12.499,215,884.4239999999998,Self centered
9719,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Immobile,NaN,NaN,STATE,1943.925,1978.833,34.908,215,884.4239999999998,Else
9720,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Forage,NaN,NaN,STATE,1944.167,1979.111,34.944,215,884.4239999999998,Else
9721,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se gratte,Cpt autocentré,mains et pieds,POINT,1963.214,1963.214,1.0,215,884.4239999999998,Self centered
9722,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Se deplace,NaN,NaN,STATE,1978.833,2006.452,27.619,215,884.4239999999998,Self centered
9723,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,Non-visible,NaN,NaN,STATE,2006.452,2060.166,53.71400000000017,215,884.4239999999998,Else
9724,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,0. Debut du scan,5 Proximite,NaN,POINT,2060.166,2060.166,1.0,215,884.4239999999998,Else
9725,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Arwen,4. Prox. 2-5 m,5 Proximite,"Spliff,Theoden",POINT,2060.698,2060.698,1.0,215,884.4239999999998,Else
9726,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2095.239,2349.03,253.791,216,870.1219999999998,Else
9727,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Forage,NaN,NaN,STATE,2095.455,2328.837,233.382,216,870.1219999999998,Else
9728,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,2110.482,2110.482,1.0,216,870.1219999999998,Else
9729,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Secoue le support,1 Agression,NaN,POINT,2299.44,2299.44,1.0,216,870.1219999999998,Aggressive
9730,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se gratte,Cpt autocentré,mains et pieds,POINT,2319.1,2319.1,1.0,216,870.1219999999998,Self centered
9731,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2349.03,2361.347,12.317,216,870.1219999999998,Self centered
9732,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2361.347,2386.689,25.342,216,870.1219999999998,Else
9733,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2386.689,2399.023,12.334,216,870.1219999999998,Self centered
9734,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2399.023,2419.064,20.041,216,870.1219999999998,Else
9735,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Contact passif,NaN,Arwen,STATE,2399.824,2408.799,8.975,216,870.1219999999998,Else
9736,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,2402.478,2402.478,1.0,216,870.1219999999998,Else
9737,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,1. Contact passif,5 Proximite,Arwen,POINT,2402.705,2402.705,1.0,216,870.1219999999998,Else
9738,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2419.064,2421.283,2.219,216,870.1219999999998,Self centered
9739,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2421.283,2678.152,256.869,216,870.1219999999998,Else
9740,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se gratte,Cpt autocentré,dos et nuque,POINT,2467.038,2467.038,1.0,216,870.1219999999998,Self centered
9741,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Grooming,2 Grooming,Focal est emetteur|Arwen,STATE,2512.594,2540.308,27.713999999999942,216,870.1219999999998,Affiliative
9742,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,2551.9,2551.9,1.0,216,870.1219999999998,Else
9743,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,2. Espace peripersonnel,5 Proximite,Arwen,POINT,2552.949,2552.949,1.0,216,870.1219999999998,Else
9744,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,4. Prox. 2-5 m,5 Proximite,"Vega,Eowyn,Volga,Vladimir",POINT,2556.793,2556.793,1.0,216,870.1219999999998,Else
9745,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Contact passif,NaN,Arwen,STATE,2594.11,2602.236,8.126,216,870.1219999999998,Else
9746,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Contact passif,NaN,Arwen,STATE,2605.245,2636.057,30.812,216,870.1219999999998,Else
9747,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se gratte,Cpt autocentré,flanc,POINT,2643.52,2643.52,1.0,216,870.1219999999998,Self centered
9748,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2678.152,2682.752,4.6,216,870.1219999999998,Self centered
9749,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2682.752,2709.313,26.561,216,870.1219999999998,Else
9750,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2709.313,2714.549,5.236,216,870.1219999999998,Self centered
9751,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2714.549,2743.2,28.651,216,870.1219999999998,Else
9752,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Selfgrooming,Cpt autocentré,minishort dorsal,STATE,2718.496,2721.602,3.106,216,870.1219999999998,Self centered
9753,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,2722.832,2722.832,1.0,216,870.1219999999998,Else
9754,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,2. Espace peripersonnel,5 Proximite,Volga,POINT,2723.334,2723.334,1.0,216,870.1219999999998,Else
9755,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,4. Prox. 2-5 m,5 Proximite,"Anyanka,Natasha",POINT,2726.932,2726.932,1.0,216,870.1219999999998,Else
9756,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2743.2,2753.216,10.016,216,870.1219999999998,Self centered
9757,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2753.216,2766.748,13.532,216,870.1219999999998,Else
9758,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Non-visible,NaN,NaN,STATE,2766.748,2825.168,58.42000000000007,216,870.1219999999998,Else
9759,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2825.168,2834.228,9.06,216,870.1219999999998,Self centered
9760,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2834.228,2835.971,1.743,216,870.1219999999998,Else
9761,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Forage,NaN,NaN,STATE,2834.508,2838.399,3.891,216,870.1219999999998,Else
9762,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2835.971,2878.367,42.396,216,870.1219999999998,Self centered
9763,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Deplacement,1 Agression,Focal est recepteur|Deplacement|Kabuki,POINT,2856.741,2856.741,1.0,216,870.1219999999998,Aggressive
9764,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,2865.925,2865.925,1.0,216,870.1219999999998,Else
9765,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,3. peri<...<2m,5 Proximite,"Vladimir,Kabuki",POINT,2867.408,2867.408,1.0,216,870.1219999999998,Else
9766,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,4. Prox. 2-5 m,5 Proximite,Volga,POINT,2871.13,2871.13,1.0,216,870.1219999999998,Else
9767,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2878.367,2916.879,38.512,216,870.1219999999998,Else
9768,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Forage,NaN,NaN,STATE,2879.843,3008.286,128.443,216,870.1219999999998,Else
9769,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2916.879,2918.188,1.309,216,870.1219999999998,Self centered
9770,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2918.188,2937.131,18.943,216,870.1219999999998,Else
9771,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2937.131,2948.899,11.768,216,870.1219999999998,Self centered
9772,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2948.899,2990.443,41.544,216,870.1219999999998,Else
9773,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,2990.443,2993.398,2.955,216,870.1219999999998,Self centered
9774,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Immobile,NaN,NaN,STATE,2993.398,3007.744,14.346,216,870.1219999999998,Else
9775,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,Se deplace,NaN,NaN,STATE,3007.744,3060.917,53.173,216,870.1219999999998,Self centered
9776,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,0. Debut du scan,5 Proximite,NaN,POINT,3010.625,3010.625,1.0,216,870.1219999999998,Else
9777,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,3. peri<...<2m,5 Proximite,"Spliff,Volga",POINT,3011.424,3011.424,1.0,216,870.1219999999998,Else
9778,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Faramir,4. Prox. 2-5 m,5 Proximite,"Yvan,Natasha,Vladimir,Ulysse,Djocko",POINT,3023.781,3023.781,1.0,216,870.1219999999998,Else
9779,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Immobile,NaN,NaN,STATE,4080.129,4132.501,52.372,217,860.0970000000007,Else
9780,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Forage,NaN,NaN,STATE,4080.334,4132.884,52.55,217,860.0970000000007,Else
9781,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,4080.912,4080.912,1.0,217,860.0970000000007,Else
9782,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,3. peri<...<2m,5 Proximite,Natasha,POINT,4082.129,4082.129,1.0,217,860.0970000000007,Else
9783,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,3. peri<...<2m,5 Proximite,Faramir,POINT,4120.213,4120.213,1.0,217,860.0970000000007,Else
9784,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Deplacement,1 Agression,Focal est emetteur|Charge|Faramir,POINT,4125.543,4125.543,1.0,217,860.0970000000007,Aggressive
9785,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Se deplace,NaN,NaN,STATE,4132.501,4149.238,16.737,217,860.0970000000007,Self centered
9786,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Non-visible,NaN,NaN,STATE,4149.238,4449.043,299.8049999999994,217,860.0970000000007,Else
9787,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Immobile,NaN,NaN,STATE,4449.043,4507.892,58.849,217,860.0970000000007,Else
9788,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Etreinte,3 Affiliation,Natasha,STATE,4449.609,4507.892,58.283,217,860.0970000000007,Affiliative
9789,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,4490.952,4490.952,1.0,217,860.0970000000007,Else
9790,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,Natasha,POINT,4491.167,4491.167,1.0,217,860.0970000000007,Else
9791,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,3. peri<...<2m,5 Proximite,"Linconnue,Kabuki",POINT,4494.295,4494.295,1.0,217,860.0970000000007,Else
9792,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Se deplace,NaN,NaN,STATE,4507.892,4524.332,16.44,217,860.0970000000007,Self centered
9793,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Portage,3 Affiliation,Focal est emetteur|Natasha,STATE,4508.549,4524.332,15.783,217,860.0970000000007,Affiliative
9794,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,4. Prox. 2-5 m,5 Proximite,Volga,POINT,4512.305,4512.305,1.0,217,860.0970000000007,Else
9795,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Immobile,NaN,NaN,STATE,4524.332,5243.68,719.348,217,860.0970000000007,Else
9796,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Etreinte,3 Affiliation,Natasha,STATE,4525.039,5242.376,717.337,217,860.0970000000007,Affiliative
9797,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Grooming,2 Grooming,Focal est emetteur|Natasha,STATE,4527.24,4672.47,145.23000000000047,217,860.0970000000007,Affiliative
9798,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Se repose sur,3 Affiliation,None|None,STATE,4533.449,4541.377,7.928,217,860.0970000000007,Affiliative
9799,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Grooming,2 Grooming,Focal est recepteur|Linconnue,STATE,4640.808,4733.067,92.25900000000001,217,860.0970000000007,Affiliative
9800,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,4657.455,4657.455,1.0,217,860.0970000000007,Else
9801,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,"Natasha,Linconnue",POINT,4657.711,4657.711,1.0,217,860.0970000000007,Else
9802,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,4. Prox. 2-5 m,5 Proximite,Volga,POINT,4661.057,4661.057,1.0,217,860.0970000000007,Else
9803,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,Grooming,2 Grooming,Focal est recepteur|Linconnue,STATE,4733.067,4940.261,207.19400000000041,217,860.0970000000007,Affiliative
9804,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,4792.864,4792.864,1.0,217,860.0970000000007,Else
9805,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,"Natasha,Linconnue",POINT,4793.104,4793.104,1.0,217,860.0970000000007,Else
9806,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,4. Prox. 2-5 m,5 Proximite,"Volga,Yvan,Yelena,Quinoa",POINT,4794.772,4794.772,1.0,217,860.0970000000007,Else
9807,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,4943.32,4943.32,1.0,217,860.0970000000007,Else
9808,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,"Natasha,Linconnue",POINT,4943.532,4943.532,1.0,217,860.0970000000007,Else
9809,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,3. peri<...<2m,5 Proximite,Kabuki,POINT,4946.045,4946.045,1.0,217,860.0970000000007,Else
9810,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,4. Prox. 2-5 m,5 Proximite,"Volga,Ulysse",POINT,4950.375,4950.375,1.0,217,860.0970000000007,Else
9811,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,5090.469,5090.469,1.0,217,860.0970000000007,Else
9812,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,3. peri<...<2m,5 Proximite,None,POINT,5091.041,5091.041,1.0,217,860.0970000000007,Else
9813,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,"Natasha,Linconnue",POINT,5097.305,5097.305,1.0,217,860.0970000000007,Else
9814,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,4. Prox. 2-5 m,5 Proximite,"Volga,Kabuki,Yvan,Yelena,Anyanka",POINT,5099.904,5099.904,1.0,217,860.0970000000007,Else
9815,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,0. Debut du scan,5 Proximite,NaN,POINT,5239.738,5239.738,1.0,217,860.0970000000007,Else
9816,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Vega,1. Contact passif,5 Proximite,"Natasha,Linconnue",POINT,5240.031,5240.031,1.0,217,860.0970000000007,Else
9817,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5261.089,5294.059,32.97,218,882.1850000000004,Else
9818,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,0. Debut du scan,5 Proximite,NaN,POINT,5263.586,5263.586,1.0,218,882.1850000000004,Else
9819,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,4. Prox. 2-5 m,5 Proximite,"Kabuki,Volga",POINT,5264.033,5264.033,1.0,218,882.1850000000004,Else
9820,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Baillement,NaN,NaN,POINT,5293.533,5293.533,1.0,218,882.1850000000004,Else
9821,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5294.059,5314.714,20.655,218,882.1850000000004,Self centered
9822,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se gratte,Cpt autocentré,mains et pieds,POINT,5312.762,5312.762,1.0,218,882.1850000000004,Self centered
9823,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5314.714,5346.912,32.198,218,882.1850000000004,Else
9824,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Contact passif,NaN,Yelena,STATE,5323.168,5346.912,23.744,218,882.1850000000004,Else
9825,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5346.912,5383.566,36.654,218,882.1850000000004,Self centered
9826,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5383.566,5389.032,5.466,218,882.1850000000004,Else
9827,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5389.032,5391.988,2.956,218,882.1850000000004,Self centered
9828,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5391.988,5435.114,43.126,218,882.1850000000004,Else
9829,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5435.114,5451.51,16.396,218,882.1850000000004,Self centered
9830,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Non-visible,NaN,NaN,STATE,5451.51,5475.973,24.462999999999738,218,882.1850000000004,Else
9831,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5475.973,5527.28,51.307,218,882.1850000000004,Else
9832,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se gratte,Cpt autocentré,mains et pieds,POINT,5493.098,5493.098,1.0,218,882.1850000000004,Self centered
9833,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5527.28,5539.688,12.408,218,882.1850000000004,Self centered
9834,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Non-visible,NaN,NaN,STATE,5539.688,5557.458,17.769999999999527,218,882.1850000000004,Else
9835,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5557.458,5571.617,14.159,218,882.1850000000004,Self centered
9836,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5571.617,5638.971,67.354,218,882.1850000000004,Else
9837,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,0. Debut du scan,5 Proximite,NaN,POINT,5577.238,5577.238,1.0,218,882.1850000000004,Else
9838,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,1. Contact passif,5 Proximite,Yelena,POINT,5577.596,5577.596,1.0,218,882.1850000000004,Else
9839,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,2. Espace peripersonnel,5 Proximite,Ulysse,POINT,5580.539,5580.539,1.0,218,882.1850000000004,Else
9840,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,3. peri<...<2m,5 Proximite,"Spliff,Djocko,Anyanka,Natasha",POINT,5596.724,5596.724,1.0,218,882.1850000000004,Else
9841,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,4. Prox. 2-5 m,5 Proximite,"Volga,Eowyn",POINT,5608.167,5608.167,1.0,218,882.1850000000004,Else
9842,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5638.971,5640.635,1.664,218,882.1850000000004,Self centered
9843,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5640.635,5651.699,11.064,218,882.1850000000004,Else
9844,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5651.699,5664.746,13.047,218,882.1850000000004,Self centered
9845,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5664.746,5676.289,11.543,218,882.1850000000004,Else
9846,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5676.289,5682.86,6.571,218,882.1850000000004,Self centered
9847,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5682.86,5683.685,0.825,218,882.1850000000004,Else
9848,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se deplace,NaN,NaN,STATE,5683.685,5692.375,8.69,218,882.1850000000004,Self centered
9849,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Immobile,NaN,NaN,STATE,5692.375,6196.407,504.032,218,882.1850000000004,Else
9850,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Etreinte,3 Affiliation,Yelena,STATE,5704.939,5726.562,21.623,218,882.1850000000004,Affiliative
9851,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Grooming,2 Grooming,Focal est emetteur|Yelena,STATE,5707.336,5721.006,13.670000000000073,218,882.1850000000004,Affiliative
9852,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Contact passif,NaN,Ulysse,STATE,5723.537,5782.165,58.628,218,882.1850000000004,Else
9853,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,0. Debut du scan,5 Proximite,NaN,POINT,5731.607,5731.607,1.0,218,882.1850000000004,Else
9854,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,1. Contact passif,5 Proximite,Ulysse,POINT,5731.801,5731.801,1.0,218,882.1850000000004,Else
9855,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,3. peri<...<2m,5 Proximite,"Djocko,Anyanka,Natasha,Yelena,Spliff",POINT,5734.596,5734.596,1.0,218,882.1850000000004,Else
9856,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Grooming,2 Grooming,Focal est emetteur|Ulysse,STATE,5748.079,5854.444,106.36500000000069,218,882.1850000000004,Affiliative
9857,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,4. Prox. 2-5 m,5 Proximite,"Volga,Eowyn,Arwen",POINT,5759.664,5759.664,1.0,218,882.1850000000004,Else
9858,1504 am screen12 ,2021-04-15 09:26:25,6978.446,Quinoa,Se gratte,Cpt autocentré,dos et nuque,POINT,5778.418,5778.418,1.0,218,882.1850000000004,Self centered
